,date,akoka_local_t3a,amuwo_local_t3,apapa_mains_1,apapa_mains_2,apapa_road_local_t1,apapa_road_local_t2,badia_33,causeway_1_33,causeway_2_33,flour_mills,naval_base,nrc_(akangba),nrc_(akoka),sabo_33,unilag,total_max_capacity,total_feeder_deficit,total_energy_deficit
284,2019-10-12,226.0,69.0,193.5,196.5,138.60000000000002,186.0000000000001,98.10000000000008,229.20000000000002,246.1,0.0,122.89999999999996,216.70000000000005,5.0,143.29999999999998,173.0,3114.800000000001,5358.700000000001,2243.8999999999996
285,2019-10-13,226.0,91.0,186.5,234.5,123.60000000000002,156.1000000000001,115.30000000000004,227.10000000000002,240.1,0.0,122.89999999999996,246.50000000000003,5.0,144.29999999999998,173.0,3114.800000000001,5406.700000000001,2291.8999999999996
286,2019-10-14,226.0,79.1,127.0,187.5,91.4,118.30000000000011,98.50000000000009,226.70000000000002,223.50000000000003,0.0,122.89999999999996,186.40000000000003,5.0,141.29999999999998,173.0,3114.800000000001,5121.4000000000015,2006.6000000000004
287,2019-10-15,226.0,41.0,148.5,141.9,77.4,99.00000000000011,122.70000000000005,226.00000000000003,255.39999999999998,0.0,122.89999999999996,94.70000000000005,5.0,139.29999999999998,173.0,3114.800000000001,4987.600000000001,1872.8000000000002
288,2019-10-16,226.0,58.0,131.5,148.5,95.10000000000004,101.60000000000011,109.80000000000007,232.70000000000002,247.7,0.0,122.89999999999996,107.30000000000004,5.0,144.7,173.0,3114.800000000001,5018.600000000001,1903.8000000000002
289,2019-10-17,226.0,60.0,127.5,140.9,98.20000000000003,111.00000000000014,116.30000000000007,239.60000000000002,216.4,0.0,122.89999999999996,136.00000000000006,5.0,138.29999999999998,173.0,3114.800000000001,5025.9000000000015,1911.1000000000004
290,2019-10-18,226.0,36.0,147.5,159.0,135.60000000000002,114.70000000000012,108.00000000000009,221.90000000000003,221.99999999999997,0.0,122.89999999999996,107.40000000000003,5.0,125.29999999999998,173.0,3114.800000000001,5019.100000000001,1904.3000000000002
291,2019-10-19,226.0,66.0,148.5,154.5,101.50000000000003,113.60000000000011,103.80000000000007,202.8,255.5,0.0,122.89999999999996,114.00000000000003,5.0,128.29999999999998,173.0,3114.800000000001,5030.200000000002,1915.4000000000005
292,2019-10-20,226.0,145.0,216.5,204.5,119.80000000000001,137.2000000000001,151.80000000000004,149.10000000000002,372.0,0.0,122.89999999999996,230.60000000000005,5.0,202.29999999999998,173.0,3114.800000000001,5570.500000000002,2455.7000000000007
293,2019-10-21,226.0,78.0,229.5,144.5,95.10000000000004,127.90000000000012,137.30000000000004,128.50000000000006,372.0,0.0,122.89999999999996,206.00000000000003,5.0,162.29999999999998,173.0,3114.800000000001,5322.800000000001,2208.0
